Label	Full name	Kind	Compartment	Unit
[E2993]	Carboxylic acids, unspecified[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2994]	Carboxylic acids, unspecified[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E2995]	Cyclohexane[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E2996]	Cyclohexane[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E2997]	Cyclohexane[water_lake]	environmental	[M22] water_lake	[U3] kg
[E2998]	Cyclohexane[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E2999]	Cyclohexane[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3000]	Ethane, hexachloro-[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3001]	Ethane, hexachloro-[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3002]	Ethane, hexachloro-[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3003]	Ethylene oxide[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3004]	Ethylene oxide[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3005]	Hydrocarbons, aromatic[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3006]	Hydrocarbons, aromatic[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3007]	Monochloroethane[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3008]	Monochloroethane[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3009]	Monochloroethane[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3010]	PAH, polycyclic aromatic hydrocarbons[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3011]	PAH, polycyclic aromatic hydrocarbons[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3012]	Phthalate, butyl-benzyl-[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3013]	Phthalate, butyl-benzyl-[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3014]	Phthalate, dibutyl-[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3015]	Phthalate, dibutyl-[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3016]	Phthalate, dioctyl-[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3017]	Phthalate, dioctyl-[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3018]	t-Butyl methyl ether[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3019]	t-Butyl methyl ether[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3020]	Tin, ion[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3021]	Tributyltin compounds[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3022]	Transformation, from forest, intensive[resource_land]	environmental	[M2] resource_land	[U6] m2
[E3023]	Transformation, to forest, extensive[resource_land]	environmental	[M2] resource_land	[U6] m2
[E3024]	Bromine[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E3025]	Iodine[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E3026]	Bromine[soil_forestry]	environmental	[M20] soil_forestry	[U3] kg
[E3027]	Bromine[soil_industrial]	environmental	[M16] soil_industrial	[U3] kg
[E3028]	Bromine[soil_unspecified]	environmental	[M19] soil_unspecified	[U3] kg
[E3029]	Fluorochloridone[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E3030]	Fuberidazole[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E3031]	Oxadixyl[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E3032]	Quinmerac[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E3033]	Bromine[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3034]	Bromine[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3035]	Chloroacetic acid[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3036]	Chloroacetic acid[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3037]	Chloroacetic acid[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3038]	Chloroacetic acid[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3039]	Chloroacetic acid[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3040]	Dimethylamine[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3041]	Dimethylamine[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3042]	Dimethylamine[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3043]	Formic acid[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3044]	Formic acid[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3045]	Formic acid[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3046]	Formic acid[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3047]	Formic acid[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3048]	Methyl acrylate[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3049]	Methyl acrylate[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3050]	Methyl acrylate[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3051]	Methyl acrylate[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3052]	Methyl acrylate[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3053]	Phthalate, dimethyl-[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3054]	Phthalate, dimethyl-[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3055]	Sodium formate[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3056]	Sodium formate[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3057]	Sodium formate[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3058]	Sodium formate[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3059]	Sodium formate[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3060]	Triethylene glycol[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3061]	Triethylene glycol[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3062]	Methane, dichloro-, HCC-30[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3063]	Methane, tetrachloro-, R-10[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3064]	Acetonitrile[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3065]	Acrylate, ion[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3066]	Aniline[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3067]	Benzene, ethyl-[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3068]	Bromate[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3069]	Bromate[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E3070]	Carboxylic acids, unspecified[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3071]	Carboxylic acids, unspecified[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E3072]	Cyclohexane[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3073]	Cyclohexane[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E3074]	Ethane, hexachloro-[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3075]	Ethylene oxide[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3076]	Hydrocarbons, aromatic[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3077]	Monochloroethane[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3078]	PAH, polycyclic aromatic hydrocarbons[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3079]	Phthalate, butyl-benzyl-[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3080]	Phthalate, dibutyl-[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3081]	Phthalate, dioctyl-[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3082]	Styrene[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3083]	t-Butyl methyl ether[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3084]	Actinides, radioactive, unspecified[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U15] kBq
[E3085]	Noble gases, radioactive, unspecified[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U15] kBq
[E3086]	Iodine-129[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U15] kBq
[E3087]	Iodine-129[water_river, long-term]	environmental	[M9] water_river, long-term	[U15] kBq
[E3088]	Uranium alpha[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U15] kBq
[E3089]	Uranium alpha[water_river, long-term]	environmental	[M9] water_river, long-term	[U15] kBq
[E3090]	Bromine[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E3091]	Iodine[air_low population density, long-term]	environmental	[M17] air_low population density, long-term	[U3] kg
[E3092]	Bromine[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E3093]	Chloroacetic acid[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3094]	Chloroacetic acid[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E3095]	Dimethylamine[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3096]	Formic acid[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3097]	Formic acid[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E3098]	Methyl acrylate[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3099]	Methyl acrylate[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E3100]	Phthalate, dimethyl-[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3101]	Sodium formate[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3102]	Sodium formate[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E3103]	Triethylene glycol[water_ground-, long-term]	environmental	[M21] water_ground-, long-term	[U3] kg
[E3104]	Methyl acetate[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3105]	Methyl acetate[water_river, long-term]	environmental	[M9] water_river, long-term	[U3] kg
[E3106]	Methyl acetate[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3107]	Chloramine[air_low population density]	environmental	[M3] air_low population density	[U3] kg
[E3108]	Chloramine[air_lower stratosphere + upper troposphere]	environmental	[M18] air_lower stratosphere + upper troposphere	[U3] kg
[E3109]	Chloramine[air_unspecified]	environmental	[M14] air_unspecified	[U3] kg
[E3110]	Chloramine[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3111]	Chloramine[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3112]	Chloramine[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3113]	Chloramine[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3114]	Ethylene glycol monoethyl ether[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3115]	Ethylene glycol monoethyl ether[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3116]	Ethylene glycol monoethyl ether[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3117]	Benazolin[soil_agricultural]	environmental	[M10] soil_agricultural	[U3] kg
[E3118]	1-Pentanol[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3119]	1-Pentanol[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3120]	1-Pentanol[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3121]	1-Pentanol[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3122]	Acetyl chloride[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3123]	Acetyl chloride[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3124]	Acetyl chloride[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3125]	Acetyl chloride[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3126]	Chlorosulfonic acid[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3127]	Chlorosulfonic acid[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3128]	Chlorosulfonic acid[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3129]	Chlorosulfonic acid[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3130]	Diethylamine[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3131]	Diethylamine[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3132]	Diethylamine[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3133]	Diethylamine[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3134]	Dipropylamine[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3135]	Dipropylamine[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3136]	Dipropylamine[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3137]	Dipropylamine[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3138]	Ethylamine[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3139]	Ethylamine[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3140]	Ethylamine[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3141]	Ethylamine[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3142]	Ethylamine[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3143]	Formamide[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3144]	Formamide[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3145]	Formamide[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3146]	Formamide[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3147]	Isopropylamine[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3148]	Isopropylamine[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3149]	Isopropylamine[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3150]	Isopropylamine[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3151]	Propanol[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3152]	Propanol[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3153]	Propanol[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3154]	Propanol[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3155]	Propanol[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3156]	Propionic acid[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3157]	Propionic acid[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3158]	Propionic acid[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3159]	Propionic acid[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3160]	Propylamine[water_fossil-]	environmental	[M23] water_fossil-	[U3] kg
[E3161]	Propylamine[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3162]	Propylamine[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3163]	Propylamine[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3164]	Propylamine[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3165]	t-Butylamine[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3166]	t-Butylamine[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3167]	t-Butylamine[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3168]	t-Butylamine[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3169]	Trimethylamine[water_ground-]	environmental	[M11] water_ground-	[U3] kg
[E3170]	Trimethylamine[water_lake]	environmental	[M22] water_lake	[U3] kg
[E3171]	Trimethylamine[water_ocean]	environmental	[M15] water_ocean	[U3] kg
[E3172]	Trimethylamine[water_unspecified]	environmental	[M13] water_unspecified	[U3] kg
[E3173]	Urea[water_ground-]	environmental	[M11] water_ground-	[U3] kg
